COUNTRY,YEAR,RF_Forecast,RF_Lower_95,RF_Upper_95,RF_CI_Width,XGB_Forecast,XGB_Lower_95,XGB_Upper_95,XGB_CI_Width,Ensemble_Forecast,Ensemble_Lower_95,Ensemble_Upper_95
Djibouti,2025,5.85010661429306,1.574978,8.317216785714283,6.742238785714283,5.5763006,5.576308250427246,5.576308250427246,0.0,5.713203617662888,3.575643125213623,6.946762518070765
Djibouti,2026,6.05875743344649,1.1269958333333332,9.586018437499996,8.459022604166663,5.4742985,5.4742960929870605,5.4742960929870605,0.0,5.766527955309671,3.3006459631601968,7.5301572652435285
Dominica,2024,5.7144078248196095,1.1172426470588237,10.065107638888886,8.947864991830063,4.7848506,4.784849166870117,4.784849166870117,0.0,5.249629211100601,2.9510459069644703,7.424978402879502
Dominica,2025,4.191681854060213,-0.20867968750000024,7.397677651515151,7.606357339015151,3.3361819,3.3361823558807373,3.3361823558807373,0.0,3.763931866551896,1.5637513341903686,5.366930003697944
Dominica,2026,4.8168165565723315,-0.28167499999999984,8.504134821428572,8.785809821428572,4.1924224,4.192424774169922,4.192424774169922,0.0,4.504619473278231,1.955374887084961,6.348279797799247
Dominican Republic,2024,2.523879357449754,-3.352465625,7.082607705882349,10.43507333088235,3.202237,3.2022337913513184,3.2022337913513184,0.0,2.8630581241213005,-0.07511591682434071,5.142420748616834
Dominican Republic,2025,4.247434410748014,1.3194416666666668,6.698901967592591,5.379460300925924,3.9930122,3.993013620376587,3.993013620376587,0.0,4.120223300306563,2.656227643521627,5.345957793984589
Dominican Republic,2026,2.3527130003913834,-0.17188676470588227,4.752127741228068,4.92401450593395,2.810961,2.810962677001953,2.810962677001953,0.0,2.5818370042316414,1.3195379561480354,3.7815452091150106
Ecuador,2024,3.0433313642358657,-1.7228654411764708,7.314454687499998,9.037320128676468,3.13975,3.1397500038146973,3.1397500038146973,0.0,3.0915406840252815,0.7084422813191132,5.2271023456573475
Ecuador,2025,2.090376996165983,-1.2498692307692307,5.588685937499998,6.838555168269229,2.3622396,2.362236738204956,2.362236738204956,0.0,2.226308297696944,0.5561837537178627,3.9754613378524772
Ecuador,2026,2.8019811318058134,-0.4974953124999998,5.718096666666665,6.215591979166665,2.7468596,2.746861457824707,2.746861457824707,0.0,2.774420341140944,1.1246830726623536,4.232479062245686
"Egypt, Arab Republic of",2024,3.86652252921394,-0.4250078124999999,7.039904629629629,7.464912442129629,3.474002,3.4740054607391357,3.4740054607391357,0.0,3.6702622068371946,1.5244988241195678,5.256955045184382
"Egypt, Arab Republic of",2025,2.766857416363932,-2.4352708333333335,6.5902798076923075,9.02555064102564,3.1786501,3.1786513328552246,3.1786513328552246,0.0,2.9727537785631304,0.37169024976094556,4.8844655702737665
"Egypt, Arab Republic of",2026,4.440819167282856,1.3017113095238098,7.08449671296296,5.782785403439151,4.2043853,4.2043890953063965,4.2043890953063965,0.0,4.322602223945994,2.7530502024151033,5.644442904134678
El Salvador,2024,4.84880938271493,0.19289807692307712,9.290672649572647,9.09777457264957,4.035124,4.035120964050293,4.035120964050293,0.0,4.441966603894086,2.114009520486685,6.66289680681147
El Salvador,2025,3.394221474369074,0.4643515625000001,6.1062640625,5.6419125,3.1245759,3.124579906463623,3.124579906463623,0.0,3.259398663858426,1.7944657344818116,4.615421984481811
El Salvador,2026,3.5320429979450045,0.6149580261136711,6.299400277777778,5.684442251664107,3.615906,3.6159069538116455,3.6159069538116455,0.0,3.573974499041167,2.115432489962658,4.957653615794712
"Equatorial Guinea, Republic of",2024,2.722970375032193,-5.411009374999999,18.297700320512817,23.708709695512816,5.2438064,5.243808269500732,5.243808269500732,0.0,3.9833883685921463,-0.0836005527496333,11.770754295006775
"Equatorial Guinea, Republic of",2025,1.7959800100566452,-2.122508404074703,5.582284722222221,7.704793126296924,2.0772972,2.077296018600464,2.077296018600464,0.0,1.9366386103750024,-0.0226061927371195,3.8297903704113425
"Equatorial Guinea, Republic of",2026,-1.0138501772636601,-6.6670205,5.320071617647055,11.987092117647055,1.0521544,1.0521540641784668,1.0521540641784668,0.0,0.019152122271337668,-2.8074332179107664,3.186112840912761
"Estonia, Republic of",2024,2.483379654118423,-2.048765625,6.891515624999999,8.94028125,2.2948883,2.294886589050293,2.294886589050293,0.0,2.3891339560493847,0.12306048202514641,4.593201107025147
"Estonia, Republic of",2025,0.5343416849827187,-2.8081476102941174,3.715760737179487,6.523908347473604,1.8338122,1.8338115215301514,1.8338115215301514,0.0,1.1840769608843038,-0.487168044381983,2.774786129354819
"Estonia, Republic of",2026,1.6940103423816497,-0.9272178929765885,4.403102365728899,5.330320258705488,2.1100614,2.110060691833496,2.110060691833496,0.0,1.9020358747354416,0.5914213994284538,3.2565815287811977
"Eswatini, Kingdom of",2024,3.471814706844904,-0.4078666666666665,6.562913111888109,6.970779778554776,3.2655914,3.2655882835388184,3.2655882835388184,0.0,3.3687030449126256,1.4288608084360759,4.914250697713464
"Eswatini, Kingdom of",2025,3.2819299720451527,0.4587961538461539,6.436664044117645,5.977867890271491,3.014161,3.0141632556915283,3.0141632556915283,0.0,3.1480455409847345,1.7364797047688412,4.725413649904587
"Eswatini, Kingdom of",2026,3.430708458917994,0.007535267857142956,6.505269047619046,6.497733779761903,3.389871,3.38987135887146,3.38987135887146,0.0,3.410289670476148,1.6987033133643015,4.947570203245252
"Ethiopia, The Federal Democratic Republic of",2024,6.268129647214809,2.8114925,9.025880150462964,6.214387650462964,5.893149,5.893148422241211,5.893148422241211,0.0,6.0806392731465895,4.352320461120605,7.459514286352087
"Ethiopia, The Federal Democratic Republic of",2025,6.547544518558741,3.3066972222222226,9.413298611111111,6.106601388888889,6.035304,6.035308361053467,6.035308361053467,0.0,6.291424294038892,4.671002791637845,7.724303486082289
"Ethiopia, The Federal Democratic Republic of",2026,8.10136105131566,3.953775595238095,11.671670285714283,7.717894690476188,6.88092,6.880918025970459,6.880918025970459,0.0,7.491140492317376,5.417346810604277,9.276294155842372
Finland,2024,1.0799369885233863,-3.4437133680555556,6.061172794117646,9.504886162173202,1.8677258,1.8677270412445068,1.8677270412445068,0.0,1.4738314188374988,-0.7879931634055244,3.9644499176810766
Finland,2025,0.879991003472274,-2.386091666666666,3.283321390086204,5.6694130567528696,1.7660327,1.7660325765609741,1.7660325765609741,0.0,1.3230118496212688,-0.31002954505284586,2.524676983323589
Finland,2026,1.1197754177931887,-2.4483562499999993,3.489659374999997,5.938015624999997,1.7470393,1.7470382452011108,1.7470382452011108,0.0,1.4334073679389527,-0.35065900239944425,2.618348810100554
France,2024,2.9901161109762042,-0.17129107142857128,5.529566785714285,5.700857857142856,2.9211226,2.921121120452881,2.921121120452881,0.0,2.95561933097028,1.3749150245121549,4.225343953083582
France,2025,1.7322378259804445,-1.6706020220588234,4.038864999999999,5.709467022058822,2.0529034,2.052905559539795,2.052905559539795,0.0,1.8925706198765138,0.19115176874048578,3.0458852797698968
France,2026,1.4273029810634583,-0.6039481182795697,3.239494827586206,3.8434429458657755,1.8888851,1.8888840675354004,1.8888840675354004,0.0,1.6580940607412322,0.6424679746279154,2.5641894475608034
Gabon,2024,2.8241103940449763,-1.0082708333333334,7.113489999999998,8.121760833333331,2.72047,2.7204673290252686,2.7204673290252686,0.0,2.7722901728373075,0.8560982478459676,4.916978664512634
Gabon,2025,3.488453961518082,0.39273557692307703,6.365041666666663,5.972306089743586,3.4073288,3.4073305130004883,3.4073305130004883,0.0,3.447891402794258,1.9000330449617826,4.886186089833576
Gabon,2026,2.8511937830110514,-1.1984101212121212,6.527767590497735,7.726177711709856,2.9317017,2.93170166015625,2.93170166015625,0.0,2.891447721583651,0.8666457694720644,4.7297346253269925
"Gambia, The",2024,5.513679302202176,0.12778281250000023,9.913755608504395,9.785972796004396,5.1202016,5.120194435119629,5.120194435119629,0.0,5.316940444939589,2.6239886238098147,7.516975021812012
"Gambia, The",2025,4.739545204060236,0.8131224080267558,7.516030774853801,6.702908366827046,4.5722356,4.57223653793335,4.57223653793335,0.0,4.655890394159634,2.6926794729800525,6.0441336563935755
"Gambia, The",2026,5.194806030969927,0.34332031249999995,8.252515624999997,7.909195312499998,4.886725,4.886728763580322,4.886728763580322,0.0,5.040765489926492,2.615024538040161,6.56962219429016
Georgia,2024,6.8060057901652655,0.539958705357143,11.916507451923074,11.37654874656593,6.260535,6.260530948638916,6.260530948638916,0.0,6.533270276750724,3.4002448269980294,9.088519200280995
Georgia,2025,7.4259469980598825,3.590134545454546,11.442403571428569,7.852269025974023,6.8675323,6.867529392242432,6.867529392242432,0.0,7.146739625662631,5.228831968848489,9.154966481835501
Georgia,2026,6.656262769904554,3.2970547385620916,9.300846812499998,6.003792073937906,5.7789707,5.77897310256958,5.77897310256958,0.0,6.217616744144172,4.538013920565836,7.539909957534789
Germany,2024,1.0134969817913846,-2.7134749615384615,4.979820777777777,7.693295739316239,2.229599,2.2295989990234375,2.2295989990234375,0.0,1.621547990407411,-0.24193798125751198,3.6047098884006075
Germany,2025,1.4361049435160127,-1.2734468749999996,3.666960049019607,4.940406924019607,2.1352854,2.1352877616882324,2.1352877616882324,0.0,1.785695160509227,0.4309204433441164,2.90112390535392
Germany,2026,1.4671143103520636,-1.35233625,3.6167041249999987,4.969040374999999,2.0712774,2.0712785720825195,2.0712785720825195,0.0,1.7691958451708438,0.35947116104125976,2.843991348541259
Ghana,2024,4.165122912385845,-1.5972156111111109,8.757586497326201,10.354802108437312,3.8501663,3.8501672744750977,3.8501672744750977,0.0,4.007644616593313,1.1264758316819934,6.3038768859006495
Ghana,2025,5.047240793929495,0.5612295454545454,8.860465909090903,8.299236363636359,4.8166804,4.816677570343018,4.816677570343018,0.0,4.931960612647731,2.6889535578987815,6.8385717397169605
Ghana,2026,5.364175119105366,0.2323982692307694,9.401926879699248,9.169528610468479,4.9645157,4.964522838592529,4.964522838592529,0.0,5.164345402570261,2.598460553911649,7.183224859145889
Greece,2024,4.201016144175382,-0.8238520833333332,8.987215370370368,9.811067453703702,3.4045098,3.404507875442505,3.404507875442505,0.0,3.80276296348326,1.2903278960545859,6.1958616229064365
Greece,2025,3.452234053065701,0.3577401497695852,6.738757489878542,6.381017340108957,3.0784028,3.078406810760498,3.078406810760498,0.0,3.265318405355177,1.7180734802650417,4.9085821503195195
Greece,2026,2.660193717777253,-0.4388379446640315,5.3645828125,5.803420757164032,2.5988648,2.5988657474517822,2.5988657474517822,0.0,2.6295292557773595,1.0800139013938754,3.981724279975891
Guatemala,2024,3.145871477807689,0.14709094827586222,5.7679234374999995,5.620832489224137,3.332367,3.332366943359375,3.332366943359375,0.0,3.239119210583532,1.7397289458176186,4.550145190429687
Guatemala,2025,3.244968207284692,1.0313317307692307,5.222387499999997,4.191055769230767,3.3550525,3.355053424835205,3.355053424835205,0.0,3.3000103392227906,2.193192577802218,4.288720462417601
Guatemala,2026,3.606280451610581,1.098631716954023,5.7747584330143535,4.676126716060331,3.891815,3.8918139934539795,3.8918139934539795,0.0,3.7490476993694384,2.495222855204001,4.8332862132341665
Guinea,2024,5.576686561876949,1.4643367405582923,8.315529395604393,6.851192655046101,5.0392137,5.039210796356201,5.039210796356201,0.0,5.30795010962805,3.2517737684572467,6.677370095980297
Guinea,2025,4.641761404967707,0.7969567307692308,8.314800400641023,7.517843669871792,4.7916484,4.791643142700195,4.791643142700195,0.0,4.716704896438321,2.794299936734713,6.553221771670609
Guinea,2026,6.871298536561458,2.639441540948276,11.255032999999997,8.615591459051721,5.865147,5.8651442527771,5.8651442527771,0.0,6.368222825180753,4.252292896862688,8.560088626388549
Guinea-Bissau,2024,4.528247009843383,0.624581209150327,7.087202884615381,6.462621675465054,4.066038,4.06603479385376,4.06603479385376,0.0,4.297142570778625,2.3453080015020435,5.576618839234571
Guinea-Bissau,2025,4.066860829345658,1.5959000757575759,6.1467785714285705,4.550878495670995,3.876188,3.8761849403381348,3.8761849403381348,0.0,3.9715244345626606,2.736042508047855,5.011481755883352
Guinea-Bissau,2026,5.145575086514572,2.3024892708333335,8.147849999999995,5.845360729166661,4.5898824,4.589886665344238,4.589886665344238,0.0,4.867728730162193,3.446187968088786,6.3688683326721165
Guyana,2024,17.485538723868935,2.385184423076923,35.081674313725486,32.696489890648564,12.077106,12.077106475830078,12.077106475830078,0.0,14.781322599849506,7.231145449453501,23.579390394777782
Guyana,2025,17.801558548151526,4.209303021978021,35.081674313725486,30.872371291747463,18.699251,18.69926643371582,18.69926643371582,0.0,18.250404861539142,11.454284727846922,26.890470373720653
Guyana,2026,16.473893609363415,1.4454622159090909,34.22921333333332,32.78375111742423,12.070017,12.070008277893066,12.070008277893066,0.0,14.271955235162665,6.7577352469010785,23.149610805613193
Haiti,2024,2.2906437354510767,-4.264301470588236,6.862665624999997,11.126967095588233,2.0091963,2.0091941356658936,2.0091941356658936,0.0,2.1499200084420913,-1.127553667461171,4.435929880332946
Haiti,2025,1.9557057757093017,-5.024628,7.537395833333329,12.562023833333328,1.9416008,1.9416004419326782,1.9416004419326782,0.0,1.9486532876349243,-1.5415137790336608,4.739498137633003
Haiti,2026,2.709613182133938,-3.8808652777777772,7.382191249999998,11.263056527777776,2.2650757,2.26507568359375,2.26507568359375,0.0,2.487344432863844,-0.8078947970920136,4.823633466796874
Honduras,2024,4.510735015470373,-0.4892265624999999,8.844841470588236,9.334068033088236,4.04376,4.043755054473877,4.043755054473877,0.0,4.277247419157916,1.7772642459869386,6.444298262531056
Honduras,2025,3.2308916117441338,0.8723411764705883,5.576920238095237,4.704579061624649,3.313449,3.3134517669677734,3.3134517669677734,0.0,3.272170258844479,2.0928964717191807,4.445186002531505
Honduras,2026,3.4914135214935897,0.9755014705882352,6.4325874999999915,5.457086029411756,3.7282112,3.7282140254974365,3.7282140254974365,0.0,3.6098123429840383,2.351857748042836,5.080400762748714
"Hong Kong Special Administrative Region, People's Republic of China",2024,2.3051592314260034,-2.5494671875,5.77159198369565,8.32105917119565,2.5204928,2.5204930305480957,2.5204930305480957,0.0,2.41282601177776,-0.014487078475952098,4.146042507121873
"Hong Kong Special Administrative Region, People's Republic of China",2025,2.3234736291004707,-0.5722985294117645,5.817257142857141,6.389555672268905,2.1953928,2.195394515991211,2.195394515991211,0.0,2.259433238080814,0.8115479932897232,4.006325829424176
"Hong Kong Special Administrative Region, People's Republic of China",2026,3.79533345079401,1.312459,6.544314583333334,5.231855583333333,3.4555268,3.4555249214172363,3.4555249214172363,0.0,3.6254301397799393,2.3839919607086184,4.999919752375285
Hungary,2024,3.1898458916381727,-1.5312180000000002,7.202394272727273,8.733612272727273,3.0496702,3.049669027328491,3.049669027328491,0.0,3.11975805552978,0.7592255136642455,5.1260316500278815
Hungary,2025,1.5215368160129201,-1.389659,4.335808333333333,5.725467333333333,2.1305041,2.130502700805664,2.130502700805664,0.0,1.8260204736650294,0.37042185040283204,3.2331555170694983
Hungary,2026,1.3286572876337537,-1.9913045693277305,3.969543236714973,5.960847806042703,2.074188,2.0741865634918213,2.0741865634918213,0.0,1.701422640818525,0.041440997082045405,3.021864900103397
Iceland,2024,4.51522047142864,0.15291813909774438,7.380000735294116,7.227082596196372,4.409179,4.409177303314209,4.409177303314209,0.0,4.4621998410457415,2.2810477212059768,5.894589019304163
Iceland,2025,2.3377938075153435,-2.376380952380952,6.933928563596491,9.310309515977444,2.8028457,2.8028481006622314,2.8028481006622314,0.0,2.5703197619958917,0.2132335741406397,4.868388332129362
Iceland,2026,2.1761919648051564,-0.6859243181818181,4.475726944444444,5.161651262626262,2.2381475,2.2381491661071777,2.2381491661071777,0.0,2.20716973099114,0.7761124239626798,3.356938055275811
India,2024,6.587364173230006,3.7555555555555555,8.71538192307692,4.959826367521365,5.796853,5.796853542327881,5.796853542327881,0.0,6.192108619360365,4.776204548941719,7.256117732702401
India,2025,6.590236699998268,4.45757719941349,8.633878605769231,4.1763014063557415,5.7487774,5.748775005340576,5.748775005340576,0.0,6.169507044762318,5.103176102377033,7.191326805554904
India,2026,6.8682353285925695,4.330051893939395,9.020072337962963,4.690020444023569,5.8093243,5.809321880340576,5.809321880340576,0.0,6.338779796559468,5.069686887139985,7.41469710915177
Indonesia,2024,4.2894293255470055,2.2094258928571433,6.161787500000001,3.9523616071428576,3.9399416,3.939943313598633,3.939943313598633,0.0,4.114685485107792,3.074684603227888,5.050865406799317
Indonesia,2025,4.193977074040398,1.6881235829959516,5.86818787625418,4.180064293258228,3.9256973,3.9256982803344727,3.9256982803344727,0.0,4.059837200350277,2.806910931665212,4.896943078294326
Indonesia,2026,4.819191319050053,2.7147121794871794,6.504643749999999,3.7899315705128194,4.0198436,4.019845008850098,4.019845008850098,0.0,4.419517448694338,3.3672785941686385,5.262244379425049
"Iran, Islamic Republic of",2024,4.667695226831755,0.9191082880434785,6.848010576923076,5.9289022888795975,4.196312,4.196308612823486,4.196308612823486,0.0,4.4320035887576745,2.5577084504334824,5.522159594873282
"Iran, Islamic Republic of",2025,3.3613624308308268,-1.3359358333333333,6.555020416666663,7.890956249999996,3.4674385,3.467440128326416,3.467440128326416,0.0,3.4144004451135945,1.0657521474965415,5.011230272496539
"Iran, Islamic Republic of",2026,1.7627277090964037,-4.7441504629629625,6.882929812834223,11.627080275797185,2.4544668,2.4544646739959717,2.4544646739959717,0.0,2.1085972644297937,-1.1448428944834954,4.668697243415098
Ireland,2024,4.291843469945815,-3.0862832891246685,10.300051785714277,13.386335074838946,3.7836099,3.78361439704895,3.78361439704895,0.0,4.037726668520881,0.34866555396214083,7.041833091381614
Ireland,2025,3.2839941766572265,-0.3468875,7.250229999999998,7.597117499999999,3.3666294,3.366628646850586,3.366628646850586,0.0,3.325311769381775,1.5098705734252929,5.308429323425292
Ireland,2026,6.720568158155512,1.8213040804597702,13.739703296703283,11.918399216243513,6.6940074,6.694003105163574,6.694003105163574,0.0,6.707287777426755,4.257653592811672,10.216853200933429
Israel,2024,3.3664465858897565,-3.3022824999999996,7.538679261363634,10.840961761363634,3.2425141,3.242514133453369,3.242514133453369,0.0,3.3044803596715626,-0.029884183273315212,5.390596697408501
Israel,2025,2.3910390330257667,-2.4350996764705877,6.917078809523805,9.352178485994393,2.7363698,2.7363688945770264,2.7363688945770264,0.0,2.5637044406385545,0.15063460905321935,4.826723852050415
Israel,2026,2.710437223786754,-0.030512596153846175,4.883397619047618,4.913910215201464,2.727276,2.7272751331329346,2.7272751331329346,0.0,2.718856655297002,1.3483812684895442,3.8053363760902763
Italy,2024,2.5076097067620515,-2.0335811919504643,6.3222177170868346,8.355798909037299,2.8850374,2.885035514831543,2.885035514831543,0.0,2.696323564471114,0.42572716144053935,4.603626615959189
Italy,2025,2.352892561587214,-0.2451129166666666,4.8176800757575755,5.062792992424242,2.4204986,2.4204964637756348,2.4204964637756348,0.0,2.3866955855650303,1.087691773554484,3.619088269766605
Italy,2026,1.5093009162805302,-1.2816202631578946,3.653130999999997,4.934751263157891,1.8901864,1.8901870250701904,1.8901870250701904,0.0,1.6997436726521364,0.30428338095614793,2.7716590125350935
Jamaica,2024,3.3877776529085506,-2.0897526785714287,6.9798271634615325,9.069579842032962,3.4153433,3.4153406620025635,3.4153406620025635,0.0,3.401560468757742,0.6627939917155674,5.197583912732048
Jamaica,2025,3.091492900357373,-2.1948401143790854,7.3694574999999976,9.564297614379083,2.8425913,2.8425939083099365,2.8425939083099365,0.0,2.96704209303147,0.32387689696542554,5.106025704154967
Jamaica,2026,1.3801426274623123,-3.600102133655395,5.5692147058823505,9.169316839537746,1.9905511,1.9905505180358887,1.9905505180358887,0.0,1.6853468707723245,-0.8047758078097531,3.7798826119591196
Japan,2024,2.0350899857365032,-1.171001388888889,5.060647546419096,6.231648935307986,2.5164182,2.5164175033569336,2.5164175033569336,0.0,2.275754102174587,0.6727080572340223,3.788532524888015
Japan,2025,1.3166417260698122,-1.4296147844827587,4.1618443509615375,5.591459135444296,2.258,2.258002758026123,2.258002758026123,0.0,1.787320811536493,0.4141939867716822,3.2099235544938303
Japan,2026,1.9463498363083296,-0.5329078125000001,4.687526666666666,5.220434479166666,2.3628275,2.3628296852111816,2.3628296852111816,0.0,2.1545886878761498,0.9149609363555908,3.525178175938924
Jordan,2024,3.1803185948311383,1.1917673202614378,5.254576249999999,4.06280892973856,3.2562368,3.256237268447876,3.256237268447876,0.0,3.2182776932209283,2.2240022943546567,4.255406759223938
Jordan,2025,2.56871721079259,0.4035690972222221,4.700470291666666,4.296901194444444,2.9723923,2.9723925590515137,2.9723925590515137,0.0,2.7705547657127623,1.687980828136868,3.83643142535909
Jordan,2026,2.8083473213391867,1.17751625,4.704344791666666,3.5268285416666663,2.936984,2.936986207962036,2.936986207962036,0.0,2.8726656917670055,2.057251228981018,3.820665499814351
"Kazakhstan, Republic of",2024,4.442395037871463,0.19613585607940445,7.779792999999997,7.583657143920592,4.4318457,4.431839466094971,4.431839466094971,0.0,4.4371203514247455,2.3139876610871877,6.105816233047484
"Kazakhstan, Republic of",2025,4.134198378516029,1.8437670454545452,6.683191666666663,4.8394246212121175,3.938812,3.938810348510742,3.938810348510742,0.0,4.036505197978412,2.8912886969826435,5.311001007588702
"Kazakhstan, Republic of",2026,4.882427713353168,1.5368125,7.9143475287356315,6.377535028735632,4.708708,4.708703994750977,4.708703994750977,0.0,4.795567761400705,3.1227582473754882,6.3115257617433045
Kenya,2024,5.2215207382167454,1.542810129310345,7.91745217121588,6.374642041905535,4.826561,4.826557159423828,4.826557159423828,0.0,5.02404085616892,3.1846836443670865,6.372004665319854
Kenya,2025,4.623232667294321,1.282567647058824,7.614886305147058,6.332318658088234,4.2421336,4.2421369552612305,4.2421369552612305,0.0,4.432683142347722,2.7623523011600275,5.928511630204144
Kenya,2026,4.317939296918365,1.9753808823529413,6.432033294117646,4.456652411764705,4.001005,4.001002311706543,4.001002311706543,0.0,4.159472234823928,2.988191597029742,5.216517802912095
Kiribati,2024,3.4625662704146083,-2.7768499999999996,8.19729266917293,10.97414266917293,3.4667077,3.4667105674743652,3.4667105674743652,0.0,3.4646369884330124,0.3449302837371828,5.832001618323647
Kiribati,2025,3.452629504947253,-1.2771651515151514,9.542646510673206,10.819811662188357,4.3721623,4.372165203094482,4.372165203094482,0.0,3.912395923509393,1.5475000257896654,6.957405856883844
Kiribati,2026,3.9655428535052026,-1.0751713994565217,7.239726893939394,8.314898293395915,3.9175394,3.9175362586975098,3.9175362586975098,0.0,3.9415411058221204,1.421182429620494,5.578631576318452
"Korea, Republic of",2024,2.262778771287714,-0.8430026666666667,4.678372491638796,5.521375158305463,2.7924325,2.792431354522705,2.792431354522705,0.0,2.527605658951657,0.9747143439280193,3.7354019230807505
"Korea, Republic of",2025,2.118991249248858,-0.01612395833333336,3.7835363970588216,3.799660355392155,2.4991112,2.499107837677002,2.499107837677002,0.0,2.3090512123929834,1.2414919396718342,3.1413221173679116
"Korea, Republic of",2026,1.6145245695093413,-1.492439,4.209969999999992,5.702408999999992,1.950639,1.9506406784057617,1.9506406784057617,0.0,1.7825817894925247,0.22910083920288082,3.080305339202877
"Kosovo, Republic of",2024,4.455229156204181,-0.21992395833333334,8.809609462915601,9.029533421248935,4.462258,4.4622626304626465,4.4622626304626465,0.0,4.458743509147623,2.1211693360646566,6.635936046689124
"Kosovo, Republic of",2025,3.9218974495396317,1.0981120098039217,6.7081816666666665,5.610069656862745,4.0006013,4.0005974769592285,4.0005974769592285,0.0,3.961249370598063,2.549354743381575,5.3543895718129475
"Kosovo, Republic of",2026,2.9043403370557157,-0.38702903846153824,5.47663571428571,5.863664752747248,3.336456,3.3364546298980713,3.3364546298980713,0.0,3.120398198732631,1.4747127957182666,4.4065451720918904
Kuwait,2024,1.436738134184102,-5.5955408348457345,7.598806547619045,13.19434738246478,2.263393,2.2633895874023438,2.2633895874023438,0.0,1.8500655297232766,-1.6660756237216954,4.931098067510694
Kuwait,2025,1.077182768872788,-6.059257589285714,5.574174272727273,11.633431862012987,1.8516796,1.8516780138015747,1.8516780138015747,0.0,1.4644311661975635,-2.1037897877420697,3.712926143264424
Kuwait,2026,0.7404114916179596,-7.586936764705881,6.548977272727273,14.135914037433153,1.7706593,1.7706581354141235,1.7706581354141235,0.0,1.2555354095624893,-2.908139314645879,4.159817704070698
Kyrgyz Republic,2024,7.9083434315223755,2.271788541666667,13.001474999999992,10.729686458333326,7.2241383,7.2241435050964355,7.2241435050964355,0.0,7.566240845705035,4.747966023381551,10.112809252548214
Kyrgyz Republic,2025,8.497940045348615,1.6897125000000002,16.798802369280985,15.109089869280984,8.983883,8.983878135681152,8.983878135681152,0.0,8.740911474700674,5.3367953178405765,12.891340252481069
Kyrgyz Republic,2026,8.0109565564955,1.1432464285714286,13.475792499999995,12.332546071428567,6.976258,6.976257801055908,6.976257801055908,0.0,7.493607178775704,4.059752114813668,10.226025150527953
Lao People's Democratic Republic,2024,3.971814654682083,-0.24904062500000004,7.7080104166666645,7.957051041666665,3.9075298,3.9075276851654053,3.9075276851654053,0.0,3.93967224280735,1.8292435300827026,5.8077690509160345
Lao People's Democratic Republic,2025,4.420607824984607,1.1103125,8.197246960784314,7.086934460784314,4.4379888,4.437988758087158,4.437988758087158,0.0,4.429298291535883,2.774150629043579,6.317617859435736
Lao People's Democratic Republic,2026,4.5982418022823115,1.0444039583333335,7.528397529644268,6.4839935713109345,4.4880443,4.4880475997924805,4.4880475997924805,0.0,4.543143032107342,2.766225779062907,6.008222564718374
"Latvia, Republic of",2024,2.471233595931104,-1.32301524122807,6.720605624999998,8.043620866228068,2.6298668,2.629865884780884,2.629865884780884,0.0,2.550550217193152,0.6534253217764069,4.675235754890441
"Latvia, Republic of",2025,1.783937647319528,-1.9318173611111107,5.021490624999999,6.95330798611111,1.8245751,1.8245763778686523,1.8245763778686523,0.0,1.8042563569429977,-0.05362049162122917,3.423033501434326
"Latvia, Republic of",2026,2.3809722028502005,-0.16430580357142857,4.618409374999998,4.782715178571427,2.1778262,2.1778268814086914,2.1778268814086914,0.0,2.2793991845015773,1.0067605389186314,3.3981181282043447
Lebanon,2024,-0.23110601674398448,-8.972831919642857,8.031048897058824,17.00388081670168,0.7248306,0.7248306274414062,0.7248306274414062,0.0,0.2468623053487109,-4.1240006461007255,4.377939762250115
Lebanon,2025,1.412013393517773,-5.792018229166667,8.864784226190475,14.656802455357141,2.2997243,2.2997212409973145,2.2997212409973145,0.0,1.8558688669783079,-1.746148494084676,5.5822527335938945
"Lesotho, Kingdom of",2024,3.6958677071984085,-0.9463128125000002,8.177962666666657,9.124275479166657,3.2811167,3.2811148166656494,3.2811148166656494,0.0,3.488492215606345,1.1674010020828245,5.729538741666153
"Lesotho, Kingdom of",2025,3.914563112182935,0.11339761904761918,7.658819270833333,7.545421651785714,4.1172714,4.117269039154053,4.117269039154053,0.0,4.01591726776139,2.115333329100836,5.888044154993693
"Lesotho, Kingdom of",2026,2.5641138590488133,-1.8406690047021943,7.221372685185184,9.062041689887378,2.7683134,2.7683145999908447,2.7683145999908447,0.0,2.6662136334733813,0.4638227976443252,4.994843642588014
Liberia,2024,4.584720816278443,0.5975421875000002,7.416579285714286,6.819037098214285,4.1988006,4.1988043785095215,4.1988043785095215,0.0,4.391760690045349,2.398173283004761,5.807691832111903
Liberia,2025,3.825802116043207,1.0654397321428573,6.372084125000001,5.306644392857144,3.8387473,3.8387503623962402,3.8387503623962402,0.0,3.832274689498959,2.4520950472695486,5.1054172436981204
Liberia,2026,4.985395707382789,1.4510713768115944,7.990143749999995,6.539072373188401,4.2862463,4.286242485046387,4.286242485046387,0.0,4.635821003563221,2.8686569309289904,6.1381931175231905
Libya,2024,6.770743503035028,-0.9841559473684208,13.66381022727272,14.647966174641141,6.1832075,6.1832051277160645,6.1832051277160645,0.0,6.476975507468442,2.599524590173822,9.923507677494392
